empresa_id,rubro,anio,mes,mes_inicio,ingresos_15,gastos_fijos_15,gastos_variables_15,gastos_totales_15,ventas_15,activos_corrientes_15,pasivos_corrientes_15,margen_ganancia_15,liquidez_corriente_15,riesgo_15,prob_riesgo_15,ingresos_mes,gastos_fijos_mes,gastos_variables_mes,gastos_totales_mes,ventas_mes,activos_corrientes_mes,pasivos_corrientes_mes,utilidad_mes,margen_ganancia_mes,liquidez_corriente_mes,riesgo_fin_mes,prob_riesgo_fin_mes,mes_bueno,es_sintetico,riesgo_original_dataset
E002,Tecnología,2021,10,2021-10-01,2297.05,1347.17,487.91,1835.07,41,15446.07,7025.1,0.201119,2.198695,BAJO,0.2787,5075.37,2529.54,980.41,3509.95,85,16219.82,7105.53,1565.42,0.308435,2.282705,BAJO,0.215,1,1,
E002,Tecnología,2021,11,2021-11-01,3545.35,1783.07,675.99,2459.06,93,23369.39,10014.51,0.3064,2.333554,BAJO,0.2098,5632.57,2808.57,1060.84,3869.41,161,23114.82,10171.9,1763.16,0.313029,2.272418,BAJO,0.2144,1,1,
E002,Tecnología,2021,12,2021-12-01,2925.14,1398.9,551.63,1950.53,56,10270.4,4252.78,0.333183,2.414987,BAJO,0.1901,5624.61,2861.87,1292.21,4154.08,104,10439.46,4582.31,1470.53,0.261446,2.27821,BAJO,0.2367,1,1,
E002,Tecnología,2022,1,2022-01-01,2980.88,1263.04,623.93,1886.97,50,24111.9,9928.65,0.366975,2.428517,BAJO,0.1765,5781.53,3245.8,1128.35,4374.15,100,23756.77,9475.42,1407.38,0.243427,2.5072,BAJO,0.2211,1,1,
E002,Tecnología,2022,2,2022-02-01,6100.8,3632.95,1562.0,5194.95,138,31882.81,18108.16,0.148481,1.760687,BAJO,0.3922,12496.86,5989.45,3073.83,9063.28,278,32172.68,17904.91,3433.58,0.274755,1.796864,BAJO,0.315,1,1,
E002,Tecnología,2022,3,2022-03-01,3046.71,1704.76,681.23,2385.99,40,27484.26,10749.81,0.216861,2.55672,BAJO,0.2307,6773.86,3883.19,1359.04,5242.22,86,27972.66,9745.77,1531.64,0.22611,2.870236,BAJO,0.205,1,1,
E002,Tecnología,2022,4,2022-04-01,3839.32,2384.03,878.35,3262.38,83,20757.43,11888.83,0.150272,1.745962,BAJO,0.3947,7559.12,4035.97,1695.36,5731.33,176,22700.44,11604.49,1827.79,0.2418,1.956178,BAJO,0.2973,1,1,
E002,Tecnología,2022,5,2022-05-01,5060.12,1928.41,1264.07,3192.49,143,18573.14,8835.37,0.369089,2.102134,BAJO,0.2178,8146.96,4391.73,1965.06,6356.79,233,20481.56,8535.49,1790.17,0.219735,2.399576,BAJO,0.2439,1,1,
E002,Tecnología,2022,6,2022-06-01,2092.38,812.68,390.16,1202.84,47,16235.77,8303.45,0.425133,1.955305,BAJO,0.2267,4610.1,2317.13,942.07,3259.2,110,17176.99,8247.83,1350.9,0.293031,2.082606,BAJO,0.2504,1,1,
E002,Tecnología,2022,7,2022-07-01,2954.07,1307.4,548.13,1855.53,55,25272.71,9540.8,0.371873,2.64891,BAJO,0.1559,6373.49,3074.11,1393.42,4467.53,118,24760.11,9563.27,1905.95,0.299044,2.589085,BAJO,0.1882,1,1,
E002,Tecnología,2022,8,2022-08-01,4476.82,1368.72,746.4,2115.12,91,19420.56,6707.4,0.527539,2.895393,BAJO,0.1021,6935.25,3607.85,1132.75,4740.61,147,20415.62,6771.68,2194.64,0.316447,3.014852,BAJO,0.1559,1,1,
E002,Tecnología,2022,9,2022-09-01,4385.39,1626.55,946.19,2572.74,88,22775.26,10922.7,0.413338,2.085131,BAJO,0.2068,6527.57,3473.94,1328.17,4802.12,132,23176.5,10403.78,1725.46,0.264334,2.2277,BAJO,0.2419,1,1,
E002,Tecnología,2022,10,2022-10-01,1859.45,1000.43,316.28,1316.71,37,10663.28,4242.16,0.291878,2.513646,BAJO,0.1977,4633.65,2079.91,788.54,2868.45,95,10868.76,4423.28,1765.2,0.380952,2.45717,BAJO,0.169,1,1,
E002,Tecnología,2022,11,2022-11-01,2757.47,1843.59,566.41,2409.99,57,16221.96,6132.71,0.126014,2.645155,BAJO,0.2776,6010.54,3154.3,1204.73,4359.02,116,15503.84,6034.13,1651.52,0.27477,2.569359,BAJO,0.2006,1,1,
E002,Tecnología,2022,12,2022-12-01,2027.38,1202.69,689.22,1891.91,38,13957.58,5705.1,0.06682,2.446507,BAJO,0.3333,3642.01,1766.81,1282.35,3049.16,70,14237.64,5366.58,592.85,0.162782,2.653019,BAJO,0.2542,1,1,
E002,Tecnología,2023,1,2023-01-01,3759.96,2117.61,810.11,2927.72,65,23369.82,11797.79,0.221342,1.980863,BAJO,0.3032,8199.6,3709.58,1654.18,5363.76,136,24495.64,12145.87,2835.84,0.345851,2.016788,BAJO,0.2405,1,1,
E002,Tecnología,2023,2,2023-02-01,5444.03,2395.14,996.78,3391.92,97,23968.63,9929.42,0.376948,2.413901,BAJO,0.1746,8957.05,4663.83,1937.13,6600.97,161,26137.41,9500.13,2356.09,0.263043,2.751267,BAJO,0.1932,1,1,
E002,Tecnología,2023,3,2023-03-01,5649.33,2624.07,1285.97,3910.04,77,33316.04,11281.12,0.307875,2.953258,BAJO,0.1622,8313.61,4557.72,1776.3,6334.02,116,34866.74,11382.57,1979.58,0.238114,3.063168,BAJO,0.1899,1,1,
E002,Tecnología,2023,4,2023-04-01,4314.63,3136.66,750.73,3887.39,89,26028.67,10095.32,0.09902,2.578291,BAJO,0.3002,8330.25,4534.69,1555.08,6089.77,181,25590.14,9814.55,2240.48,0.268957,2.607367,BAJO,0.2003,1,1,
E002,Tecnología,2023,5,2023-05-01,2270.28,1696.79,373.91,2070.7,31,16709.07,6966.11,0.087907,2.398624,BAJO,0.3241,5552.59,2962.65,1083.97,4046.62,77,17054.02,6647.61,1505.97,0.271219,2.565436,BAJO,0.2026,1,1,
E002,Tecnología,2023,6,2023-06-01,2997.71,1136.38,573.15,1709.54,66,19766.79,8043.67,0.429718,2.457433,BAJO,0.1546,4639.8,2569.31,893.11,3462.42,96,20375.53,7935.89,1177.38,0.253756,2.567516,BAJO,0.2108,1,1,
E002,Tecnología,2023,7,2023-07-01,4688.52,1288.56,889.06,2177.62,67,18921.17,8508.05,0.535541,2.223914,BAJO,0.1587,7569.53,3663.95,1654.9,5318.85,116,19150.11,8581.13,2250.68,0.297335,2.231655,BAJO,0.2263,1,1,
E002,Tecnología,2023,8,2023-08-01,3763.79,2570.0,745.61,3315.62,83,22852.44,10924.29,0.119074,2.091893,BAJO,0.3444,7670.8,3950.86,1429.51,5380.37,163,22252.22,10552.22,2290.43,0.298591,2.108772,BAJO,0.2438,1,1,
E002,Tecnología,2023,9,2023-09-01,1578.27,1050.69,318.41,1369.1,41,17846.62,7974.87,0.132532,2.237856,BAJO,0.3143,4601.97,2370.84,1073.06,3443.9,115,17938.85,7785.16,1158.06,0.251645,2.304238,BAJO,0.2382,1,1,
E002,Tecnología,2023,10,2023-10-01,3002.05,1558.11,638.63,2196.74,56,20924.26,7555.32,0.268254,2.769472,BAJO,0.1896,5654.05,2691.7,1269.77,3961.48,104,21276.42,7372.07,1692.57,0.299356,2.886085,BAJO,0.1691,1,1,
E002,Tecnología,2023,11,2023-11-01,2790.09,1339.1,473.81,1812.9,52,14471.8,6022.38,0.350234,2.403003,BAJO,0.185,7112.91,3341.0,1492.16,4833.16,142,15206.78,5945.41,2279.74,0.320508,2.557733,BAJO,0.1819,1,1,
E002,Tecnología,2023,12,2023-12-01,4979.5,2635.71,841.01,3476.72,110,21116.49,11491.67,0.301793,1.837547,BAJO,0.2938,8577.11,4674.6,1623.44,6298.04,177,22367.45,11058.59,2279.07,0.265716,2.022632,BAJO,0.2732,1,1,
E002,Tecnología,2024,1,2024-01-01,3142.83,2561.45,723.62,3285.08,47,18651.88,7776.15,-0.045261,2.398601,BAJO,0.413,8027.46,4209.73,1805.45,6015.18,124,17612.03,7501.03,2012.28,0.250674,2.347947,BAJO,0.2336,1,1,
E002,Tecnología,2024,2,2024-02-01,4004.15,2499.42,696.49,3195.91,76,20362.28,7939.66,0.201851,2.564628,BAJO,0.2383,7518.8,3876.21,1400.83,5277.04,134,20356.82,7657.78,2241.76,0.298154,2.658319,BAJO,0.1834,1,1,
E002,Tecnología,2024,3,2024-03-01,4034.25,1478.42,709.55,2187.97,79,23344.59,8503.25,0.457651,2.745372,BAJO,0.125,6248.16,3242.07,1207.65,4449.71,121,24217.83,8711.22,1798.45,0.287836,2.780073,BAJO,0.18,1,1,
E002,Tecnología,2024,4,2024-04-01,3303.15,1750.79,881.22,2632.01,75,25408.66,9933.21,0.203183,2.55795,BAJO,0.2381,7778.65,4079.92,1744.46,5824.38,178,26012.84,9582.22,1954.27,0.251235,2.714699,BAJO,0.2012,1,1,
E002,Tecnología,2024,5,2024-05-01,4317.68,2281.34,940.49,3221.83,62,34082.69,12587.3,0.253804,2.707704,BAJO,0.2004,8325.43,4484.45,1729.09,6213.55,129,33178.21,12362.68,2111.88,0.253666,2.68374,BAJO,0.2021,1,1,
E002,Tecnología,2024,6,2024-06-01,1983.55,933.6,381.16,1314.76,21,18257.85,8606.43,0.337169,2.121421,BAJO,0.2262,5558.07,2730.26,1048.14,3778.4,56,20003.89,8779.07,1779.67,0.320196,2.278587,BAJO,0.2107,1,1,
E002,Tecnología,2024,7,2024-07-01,3370.79,1298.03,683.33,1981.36,53,22354.62,9073.23,0.412198,2.4638,BAJO,0.1589,6214.66,2964.05,1332.82,4296.87,102,23688.57,8646.4,1917.79,0.308592,2.739704,BAJO,0.1735,1,1,
E002,Tecnología,2024,8,2024-08-01,4572.64,1765.59,982.43,2748.02,86,19543.56,7099.51,0.399029,2.752806,BAJO,0.1403,8190.78,3899.17,1830.53,5729.7,161,18821.96,6651.98,2461.08,0.300469,2.829529,BAJO,0.1716,1,1,
E002,Tecnología,2024,9,2024-09-01,5125.13,1972.87,1128.56,3101.43,92,26504.52,13286.28,0.394859,1.994878,BAJO,0.228,8973.89,4231.92,2026.43,6258.35,171,29521.17,13739.82,2715.53,0.302604,2.148585,BAJO,0.2359,1,1,
E002,Tecnología,2024,10,2024-10-01,3644.39,1334.08,716.71,2050.78,64,27233.45,11835.7,0.437277,2.300959,BAJO,0.1696,6934.65,3393.89,1326.05,4719.94,138,28683.2,11425.11,2214.71,0.319369,2.510539,BAJO,0.1864,1,1,
E002,Tecnología,2024,11,2024-11-01,2837.4,1887.76,696.42,2584.19,62,18901.69,7331.18,0.08924,2.57826,BAJO,0.3067,6137.13,3110.99,1537.56,4648.55,134,19101.49,7357.13,1488.58,0.242553,2.596322,BAJO,0.2141,1,1,
E002,Tecnología,2024,12,2024-12-01,2355.38,1613.79,637.83,2251.62,32,23117.82,9718.43,0.044051,2.37876,BAJO,0.3557,5491.23,2654.0,1424.56,4078.56,81,24156.4,9879.48,1412.67,0.257259,2.445107,BAJO,0.2201,1,1,
E002,Tecnología,2025,1,2025-01-01,5090.04,4512.07,1049.44,5561.51,127,41120.26,13487.67,-0.092627,3.04873,BAJO,0.3985,11721.99,6172.82,2336.84,8509.66,275,42700.23,13473.24,3212.34,0.274043,3.169263,BAJO,0.1685,1,1,
E002,Tecnología,2025,2,2025-02-01,6263.91,2646.89,996.81,3643.7,138,43649.14,17110.36,0.418302,2.551035,BAJO,0.1493,10073.18,5166.09,1692.4,6858.49,214,43885.92,16706.51,3214.69,0.319133,2.626876,BAJO,0.177,1,1,
E002,Tecnología,2025,3,2025-03-01,2995.02,1907.05,667.38,2574.43,66,18909.45,8946.59,0.14043,2.113594,BAJO,0.3274,6553.99,3125.22,1341.27,4466.49,143,19992.01,8886.61,2087.5,0.318508,2.249678,BAJO,0.2151,1,1,
E002,Tecnología,2025,4,2025-04-01,3203.0,1829.47,557.92,2387.38,61,19742.44,6264.65,0.25464,3.151403,BAJO,0.1783,6323.59,3044.99,1262.95,4307.94,114,20688.21,6143.43,2015.64,0.31875,3.367534,BAJO,0.1431,1,1,
E002,Tecnología,2025,5,2025-05-01,3639.55,1720.0,908.57,2628.58,79,13844.71,6028.28,0.277774,2.296626,BAJO,0.2267,5965.07,2772.96,1365.43,4138.39,116,14635.21,5687.84,1826.69,0.30623,2.573068,BAJO,0.1865,1,1,
E002,Tecnología,2025,6,2025-06-01,2639.78,1534.43,542.56,2076.99,43,13764.32,4994.36,0.213194,2.75597,BAJO,0.2184,4918.8,2782.59,1075.67,3858.26,81,13730.48,4994.38,1060.55,0.215611,2.749188,BAJO,0.2175,1,1,
E002,Tecnología,2025,7,2025-07-01,3559.54,1842.84,665.22,2508.06,66,20941.42,8612.79,0.295397,2.431433,BAJO,0.2039,6785.02,3237.47,1234.4,4471.87,127,22130.91,8140.84,2313.15,0.34092,2.718505,BAJO,0.1621,1,1,
E002,Tecnología,2025,8,2025-08-01,5333.58,2819.46,1394.49,4213.95,93,58180.33,27467.28,0.209921,2.118168,BAJO,0.2858,9967.94,5161.06,2502.62,7663.68,174,60813.19,24966.79,2304.26,0.231167,2.435763,BAJO,0.2342,1,1,
E002,Tecnología,2025,9,2025-09-01,3742.44,1764.53,661.43,2425.96,60,20534.32,8657.76,0.351772,2.37178,BAJO,0.1878,6271.49,2880.94,1205.55,4086.49,98,22147.51,8277.87,2185.0,0.348402,2.675508,BAJO,0.1622,1,1,
E002,Tecnología,2025,10,2025-10-01,2643.04,1134.87,514.01,1648.87,55,12868.42,5428.89,0.376145,2.370362,BAJO,0.1795,5647.49,2939.86,1209.2,4149.06,115,12718.89,5534.33,1498.44,0.265328,2.298179,BAJO,0.2324,1,1,
E002,Tecnología,2025,11,2025-11-01,2846.76,1620.04,542.87,2162.91,53,23731.2,9701.68,0.24022,2.446092,BAJO,0.2285,5902.67,3146.88,1166.87,4313.75,105,23874.69,9894.7,1588.92,0.269187,2.412876,BAJO,0.2176,1,1,
E002,Tecnología,2025,12,2025-12-01,3292.09,2461.22,690.95,3152.17,88,22831.51,11126.48,0.042504,2.051999,BAJO,0.4019,7112.41,4077.19,1620.55,5697.74,192,22693.25,11066.08,1414.66,0.198901,2.050704,BAJO,0.303,1,1,
E003,Manufactura,2021,1,2021-01-01,5253.43,3118.4,1600.06,4718.46,116,26368.86,20392.56,0.101832,1.293063,MEDIO,0.5502,10527.73,4974.01,3445.23,8419.24,250,26134.07,20212.89,2108.49,0.200279,1.292941,MEDIO,0.4899,1,1,
E003,Manufactura,2021,2,2021-02-01,6047.08,2429.27,2289.99,4719.26,153,31549.48,27357.03,0.21958,1.153249,MEDIO,0.5172,10968.53,4667.19,3928.71,8595.9,274,32569.41,28423.02,2372.63,0.216313,1.145882,MEDIO,0.5208,1,1,
E003,Manufactura,2021,3,2021-03-01,3413.69,1603.68,918.5,2522.18,55,19662.53,14183.71,0.261158,1.386276,BAJO,0.4314,6735.97,3156.62,1657.51,4814.13,108,19729.24,14148.19,1921.84,0.28531,1.394471,BAJO,0.4178,1,1,
E003,Manufactura,2021,4,2021-04-01,4956.13,2011.1,1563.16,3574.25,87,31037.29,27471.38,0.278821,1.129805,MEDIO,0.4936,9537.71,4332.56,2880.64,7213.2,166,31537.26,26098.01,2324.5,0.243717,1.208417,MEDIO,0.4901,1,1,
E003,Manufactura,2021,5,2021-05-01,6135.9,2540.66,1769.57,4310.23,121,43212.44,48886.35,0.297539,0.883937,MEDIO,0.5355,11772.19,5157.28,3345.42,8502.7,254,44637.47,47848.7,3269.49,0.27773,0.932888,MEDIO,0.5362,1,1,
E003,Manufactura,2021,6,2021-06-01,3532.67,1720.52,1175.11,2895.62,91,13925.27,13558.06,0.180329,1.027084,MEDIO,0.5688,6517.39,2840.66,2079.49,4920.15,157,14568.8,13428.54,1597.23,0.245072,1.084913,MEDIO,0.5207,1,1,
E003,Manufactura,2021,7,2021-07-01,2790.8,1265.0,780.18,2045.18,75,16950.08,15982.64,0.267169,1.060531,MEDIO,0.5155,5309.51,2262.76,1530.98,3793.74,155,17610.78,15673.08,1515.77,0.285482,1.123633,MEDIO,0.4922,1,1,
E003,Manufactura,2021,8,2021-08-01,3907.69,1664.4,1089.73,2754.14,102,26064.34,24527.46,0.2952,1.06266,MEDIO,0.5023,9133.54,4194.77,2699.0,6893.77,244,27477.01,23640.61,2239.76,0.245224,1.16228,MEDIO,0.5015,1,1,
E003,Manufactura,2021,9,2021-09-01,5771.15,2161.99,1747.03,3909.02,90,25232.22,21648.26,0.322662,1.165554,BAJO,0.4658,9075.0,3802.52,2686.8,6489.32,141,26032.51,21937.29,2585.68,0.284923,1.186679,MEDIO,0.4763,1,1,
E003,Manufactura,2021,10,2021-10-01,2923.31,2264.68,950.07,3214.76,69,28244.83,24904.54,-0.099696,1.134124,ALTO,0.7245,6855.24,3053.52,2289.44,5342.96,169,28727.02,25370.79,1512.28,0.220603,1.132287,MEDIO,0.5219,1,1,
E003,Manufactura,2021,11,2021-11-01,4200.19,1774.02,1308.17,3082.19,93,40808.26,30204.64,0.266179,1.351059,BAJO,0.4391,8340.88,3548.27,2560.07,6108.34,167,40741.58,28391.72,2232.54,0.267662,1.434981,BAJO,0.4142,1,1,
E003,Manufactura,2021,12,2021-12-01,2002.91,1837.56,481.98,2319.54,40,22986.64,19755.79,-0.158087,1.16354,ALTO,0.7493,6085.7,2730.53,1682.83,4413.36,119,23067.08,20144.02,1672.34,0.274799,1.145108,MEDIO,0.4917,1,1,
E003,Manufactura,2022,1,2022-01-01,5533.05,2312.02,1625.24,3937.27,114,34442.53,34814.32,0.288409,0.989321,MEDIO,0.5209,10864.56,4227.58,3228.68,7456.26,226,34887.57,32744.09,3408.29,0.313708,1.065461,MEDIO,0.4938,1,1,
E003,Manufactura,2022,2,2022-02-01,3397.71,2880.16,1265.99,4146.15,62,38526.86,35706.84,-0.22028,1.078977,ALTO,0.7992,10441.09,4905.37,3534.36,8439.73,192,38059.8,34643.2,2001.36,0.191681,1.098622,MEDIO,0.5461,1,1,
E003,Manufactura,2022,3,2022-03-01,2543.19,1496.6,757.24,2253.84,51,29189.46,29396.22,0.113772,0.992966,MEDIO,0.617,7974.24,3623.27,2408.63,6031.9,150,29467.7,28425.83,1942.34,0.243577,1.036652,MEDIO,0.5323,1,1,
E003,Manufactura,2022,4,2022-04-01,3913.88,1507.59,1178.37,2685.96,75,16990.26,16586.53,0.313735,1.024341,MEDIO,0.5029,6841.17,3201.39,2010.37,5211.75,126,18291.19,15829.78,1629.42,0.238178,1.155492,MEDIO,0.5069,1,1,
E003,Manufactura,2022,5,2022-05-01,4021.6,2581.62,1134.27,3715.9,63,25611.61,21280.85,0.076015,1.203505,MEDIO,0.592,9822.59,4290.34,3109.65,7399.99,154,26192.35,21243.69,2422.6,0.246636,1.232947,MEDIO,0.482,1,1,
E003,Manufactura,2022,6,2022-06-01,1892.66,1099.19,605.15,1704.34,31,11763.9,9772.72,0.099504,1.203749,MEDIO,0.5764,4969.38,2243.52,1538.41,3781.93,74,11841.53,9688.41,1187.44,0.238952,1.222237,MEDIO,0.4888,1,1,
E003,Manufactura,2022,7,2022-07-01,7431.71,3611.11,2379.16,5990.27,78,57968.99,45544.93,0.193958,1.272787,MEDIO,0.4991,13800.18,5950.06,3960.69,9910.75,149,60003.3,47225.29,3889.42,0.281839,1.270575,MEDIO,0.4548,1,1,
E003,Manufactura,2022,8,2022-08-01,5551.2,3900.54,1463.19,5363.73,99,35744.99,31582.08,0.03377,1.131812,MEDIO,0.639,12138.19,5767.43,3438.63,9206.06,227,36617.12,31119.75,2932.13,0.241563,1.176652,MEDIO,0.4997,1,1,
E003,Manufactura,2022,9,2022-09-01,3617.37,1958.63,1281.25,3239.88,58,15686.66,17333.27,0.104354,0.905003,MEDIO,0.6391,6585.0,2867.25,2287.1,5154.35,101,15662.03,16687.49,1430.66,0.21726,0.938549,MEDIO,0.5654,1,1,
E003,Manufactura,2022,10,2022-10-01,4535.79,1289.02,1584.04,2873.05,81,21714.68,20349.51,0.366582,1.067086,BAJO,0.4736,7356.97,3209.29,2707.55,5916.84,128,23551.14,20782.42,1440.13,0.195751,1.133224,MEDIO,0.5354,1,1,
E003,Manufactura,2022,11,2022-11-01,5236.7,3609.82,1716.55,5326.37,86,33786.84,36275.48,-0.017124,0.931396,ALTO,0.7159,11039.6,4586.1,3565.93,8152.02,208,35930.78,34271.17,2887.57,0.261565,1.048426,MEDIO,0.5209,1,1,
E003,Manufactura,2022,12,2022-12-01,2900.05,1447.07,925.93,2373.01,58,15041.87,13570.42,0.181735,1.108431,MEDIO,0.5495,6270.69,2659.94,1874.18,4534.13,125,15311.06,13617.45,1736.57,0.276934,1.124371,MEDIO,0.4959,1,1,
E003,Manufactura,2023,1,2023-01-01,4045.01,2306.26,1307.92,3614.18,99,28013.62,25984.42,0.106509,1.078093,MEDIO,0.6033,8500.01,3937.67,2700.43,6638.11,181,28917.11,25421.84,1861.9,0.219047,1.137491,MEDIO,0.5215,1,1,
E003,Manufactura,2023,2,2023-02-01,5693.29,2062.77,2042.04,4104.81,89,28599.33,30906.41,0.279009,0.925353,MEDIO,0.537,9898.4,4252.32,3510.19,7762.51,163,28521.37,30504.44,2135.89,0.215781,0.934991,MEDIO,0.5669,1,1,
E003,Manufactura,2023,3,2023-03-01,3757.97,2117.15,1002.68,3119.83,71,16893.09,16641.74,0.16981,1.015103,MEDIO,0.5776,7854.06,3433.14,2101.59,5534.73,148,16954.42,15808.42,2319.33,0.295303,1.072493,MEDIO,0.5,1,1,
E003,Manufactura,2023,4,2023-04-01,4791.99,2296.54,1528.04,3824.58,106,15857.52,13053.69,0.201882,1.214792,MEDIO,0.5107,7495.24,3140.11,2384.79,5524.89,167,15831.14,13378.99,1970.35,0.26288,1.183284,MEDIO,0.4874,1,1,
E003,Manufactura,2023,5,2023-05-01,6995.1,2182.06,1919.14,4101.19,144,31268.89,31137.51,0.413705,1.004219,BAJO,0.4725,10163.18,4069.7,2778.97,6848.66,218,32148.64,29529.28,3314.51,0.32613,1.088704,MEDIO,0.4835,1,1,
E003,Manufactura,2023,6,2023-06-01,3052.08,1633.63,962.61,2596.23,52,17901.48,15670.57,0.149357,1.142363,MEDIO,0.5605,6249.99,2754.36,1934.34,4688.69,103,18710.59,14742.76,1561.29,0.249807,1.269137,MEDIO,0.4704,1,1,
E003,Manufactura,2023,7,2023-07-01,6272.3,2698.85,2075.93,4774.78,128,28232.58,31079.24,0.238751,0.908406,MEDIO,0.5593,9451.11,4328.39,2832.55,7160.94,202,29119.3,30388.04,2290.17,0.242318,0.958249,MEDIO,0.5487,1,1,
E003,Manufactura,2023,8,2023-08-01,5021.26,1777.86,1638.51,3416.37,70,24905.76,26497.61,0.31962,0.939925,MEDIO,0.517,7566.04,3123.94,2301.49,5425.42,110,26393.21,26993.24,2140.62,0.282925,0.977771,MEDIO,0.5256,1,1,
E003,Manufactura,2023,9,2023-09-01,5037.95,1931.08,1518.63,3449.71,78,29475.81,30268.14,0.315256,0.973823,MEDIO,0.5124,9105.35,3765.36,2856.7,6622.07,156,31082.47,29136.9,2483.28,0.272728,1.066773,MEDIO,0.5115,1,1,
E003,Manufactura,2023,10,2023-10-01,1807.15,1030.08,641.75,1671.83,25,17055.17,14144.2,0.074879,1.205806,MEDIO,0.5921,5284.13,2153.29,1920.62,4073.91,73,18136.32,14843.44,1210.23,0.22903,1.221841,MEDIO,0.4941,1,1,
E003,Manufactura,2023,11,2023-11-01,3610.41,1394.23,913.84,2308.07,65,26686.06,23117.62,0.360718,1.15436,BAJO,0.4545,7551.4,3277.64,2149.97,5427.61,130,26344.23,22403.09,2123.79,0.281244,1.17592,MEDIO,0.4808,1,1,
E003,Manufactura,2023,12,2023-12-01,4138.84,2089.4,1128.72,3218.13,74,32803.42,30167.33,0.222455,1.087382,MEDIO,0.5318,7652.39,3637.79,2437.18,6074.97,138,33895.95,29553.24,1577.42,0.206135,1.146945,MEDIO,0.5261,1,1,
E003,Manufactura,2024,1,2024-01-01,3590.84,1467.97,1099.67,2567.63,67,19381.32,14200.59,0.284949,1.364825,BAJO,0.4265,7053.56,2981.16,2364.83,5346.0,126,18798.13,14201.31,1707.56,0.242085,1.32369,MEDIO,0.4588,1,1,
E003,Manufactura,2024,2,2024-02-01,5077.07,3345.32,1611.27,4956.6,100,41955.24,38588.17,0.023729,1.087256,ALTO,0.6565,11530.97,5197.47,3416.11,8613.59,224,43735.71,37173.47,2917.38,0.253004,1.17653,MEDIO,0.494,1,1,
E003,Manufactura,2024,3,2024-03-01,5110.09,1739.44,1517.61,3257.05,94,19401.51,16532.22,0.362623,1.173558,BAJO,0.4489,7747.01,3641.44,2296.96,5938.4,142,18805.66,16126.97,1808.61,0.233459,1.1661,MEDIO,0.5066,1,1,
E003,Manufactura,2024,4,2024-04-01,4089.74,2289.43,1378.62,3668.05,62,28305.97,24453.21,0.10311,1.157556,MEDIO,0.5861,8859.65,4290.5,2965.7,7256.21,131,28367.0,24495.77,1603.45,0.180983,1.158037,MEDIO,0.5376,1,1,
E003,Manufactura,2024,5,2024-05-01,4580.35,2978.27,1360.04,4338.31,95,32627.96,30699.25,0.052842,1.062826,MEDIO,0.6425,10998.3,5551.37,3336.2,8887.57,223,33855.14,29599.25,2110.73,0.191914,1.143784,MEDIO,0.5349,1,1,
E003,Manufactura,2024,6,2024-06-01,3172.51,1963.37,1094.17,3057.54,51,24882.76,20545.92,0.036239,1.21108,MEDIO,0.6167,7775.83,3623.15,2537.6,6160.74,118,24335.75,20890.06,1615.09,0.207706,1.164944,MEDIO,0.5206,1,1,
E003,Manufactura,2024,7,2024-07-01,3912.73,1503.55,1033.74,2537.29,66,21311.66,18103.59,0.351529,1.177206,BAJO,0.4519,7893.37,2985.19,2285.95,5271.14,141,22565.13,17465.09,2622.22,0.332206,1.292013,BAJO,0.4277,1,1,
E003,Manufactura,2024,8,2024-08-01,4384.84,2481.9,1587.33,4069.23,72,23872.69,19707.25,0.071979,1.211366,MEDIO,0.5926,7862.27,3594.73,2592.69,6187.43,133,23958.62,19791.54,1674.84,0.213023,1.210548,MEDIO,0.5057,1,1,
E003,Manufactura,2024,9,2024-09-01,3918.49,1934.96,1369.74,3304.7,62,20590.34,19880.72,0.156639,1.035694,MEDIO,0.5811,7737.04,3662.0,2591.76,6253.75,116,21056.52,20113.7,1483.28,0.191712,1.046874,MEDIO,0.558,1,1,
E003,Manufactura,2024,10,2024-10-01,3614.34,1728.71,1306.15,3034.86,49,21018.03,19792.32,0.160327,1.061929,MEDIO,0.5731,6435.62,3093.16,1995.44,5088.6,81,22012.23,19803.36,1347.02,0.209306,1.11154,MEDIO,0.5331,1,1,
E003,Manufactura,2024,11,2024-11-01,2903.58,1825.09,937.66,2762.75,77,24620.15,26342.7,0.048503,0.93461,ALTO,0.6713,7271.59,3287.15,2526.02,5813.17,195,25709.88,26666.08,1458.42,0.200564,0.964142,MEDIO,0.5699,1,1,
E003,Manufactura,2024,12,2024-12-01,4431.85,1520.21,1316.21,2836.42,66,17511.93,14926.64,0.359991,1.1732,BAJO,0.4499,6852.07,3106.58,2153.44,5260.01,105,18435.54,14104.01,1592.06,0.232348,1.307114,MEDIO,0.4686,1,1,
E003,Manufactura,2025,1,2025-01-01,5504.79,2613.96,1507.83,4121.79,170,29644.72,30073.51,0.251237,0.985742,MEDIO,0.539,8854.86,3984.2,2283.89,6268.09,263,30373.45,29588.34,2586.77,0.29213,1.026534,MEDIO,0.5116,1,1,
E003,Manufactura,2025,2,2025-02-01,5944.76,3349.16,2225.99,5575.16,183,42877.6,32254.06,0.062173,1.329371,MEDIO,0.5662,14279.15,6792.0,4551.21,11343.21,474,41945.05,30518.2,2935.94,0.205611,1.374427,MEDIO,0.4636,1,1,
